agency_cd,location_id,datetime,parameter_cd,parameter_value
CDEC,VIN,1994-04-09T07:00:00Z,NA,5979
CDEC,VIN,1994-04-10T07:00:00Z,NA,5947
CDEC,VIN,1994-04-11T07:00:00Z,NA,NA
CDEC,VIN,1994-04-12T07:00:00Z,NA,5282
CDEC,VIN,1994-04-13T07:00:00Z,NA,5076
CDEC,VIN,1994-04-14T07:00:00Z,NA,4910
CDEC,VIN,1994-04-15T07:00:00Z,NA,5216
CDEC,VIN,1994-04-16T07:00:00Z,NA,5519
CDEC,VIN,1994-04-17T07:00:00Z,NA,5837
CDEC,VIN,1994-04-18T07:00:00Z,NA,6470
CDEC,VIN,1994-04-19T07:00:00Z,NA,6488
CDEC,VIN,1994-04-20T07:00:00Z,NA,6930
CDEC,VIN,1994-04-21T07:00:00Z,NA,7312
CDEC,VIN,1994-04-22T07:00:00Z,NA,7502
CDEC,VIN,1994-04-23T07:00:00Z,NA,7564
CDEC,VIN,1994-04-24T07:00:00Z,NA,8027
CDEC,VIN,1994-04-25T07:00:00Z,NA,8326
CDEC,VIN,1994-04-26T07:00:00Z,NA,9741
CDEC,VIN,1994-04-27T07:00:00Z,NA,8539
CDEC,VIN,1994-04-28T07:00:00Z,NA,7841
CDEC,VIN,1994-04-29T07:00:00Z,NA,7714
CDEC,VIN,1994-04-30T07:00:00Z,NA,7988
CDEC,VIN,1994-05-01T07:00:00Z,NA,8197
CDEC,VIN,1994-05-02T07:00:00Z,NA,8681
CDEC,VIN,1994-05-03T07:00:00Z,NA,7651
CDEC,VIN,1994-05-04T07:00:00Z,NA,8240
CDEC,VIN,1994-05-05T07:00:00Z,NA,8353
CDEC,VIN,1994-05-06T07:00:00Z,NA,8804
CDEC,VIN,1994-05-07T07:00:00Z,NA,9107
CDEC,VIN,1994-05-08T07:00:00Z,NA,9388
CDEC,VIN,1994-05-09T07:00:00Z,NA,9065
CDEC,VIN,1994-05-10T07:00:00Z,NA,9705
CDEC,VIN,1994-05-11T07:00:00Z,NA,9750
CDEC,VIN,1994-05-12T07:00:00Z,NA,10290
CDEC,VIN,1994-05-13T07:00:00Z,NA,10288
CDEC,VIN,1994-05-14T07:00:00Z,NA,9753
CDEC,VIN,1994-05-15T07:00:00Z,NA,9223
CDEC,VIN,1994-05-16T07:00:00Z,NA,8190
CDEC,VIN,1994-05-17T07:00:00Z,NA,7895
CDEC,VIN,1994-05-18T07:00:00Z,NA,7382
CDEC,VIN,1994-05-19T07:00:00Z,NA,7442
CDEC,VIN,1994-05-20T07:00:00Z,NA,7960
CDEC,VIN,1994-05-21T07:00:00Z,NA,7916
CDEC,VIN,1994-05-22T07:00:00Z,NA,7963
CDEC,VIN,1994-05-23T07:00:00Z,NA,8659
CDEC,VIN,1994-05-24T07:00:00Z,NA,9511
CDEC,VIN,1994-05-25T07:00:00Z,NA,10107
CDEC,VIN,1994-05-26T07:00:00Z,NA,9584
CDEC,VIN,1994-05-27T07:00:00Z,NA,8907
CDEC,VIN,1994-05-28T07:00:00Z,NA,8311
CDEC,VIN,1994-05-29T07:00:00Z,NA,8722
CDEC,VIN,1994-05-30T07:00:00Z,NA,9426
CDEC,VIN,1994-05-31T07:00:00Z,NA,9738
CDEC,VIN,1994-06-01T07:00:00Z,NA,9647
CDEC,VIN,1994-06-02T07:00:00Z,NA,8995
CDEC,VIN,1994-06-03T07:00:00Z,NA,8225
CDEC,VIN,1994-06-04T07:00:00Z,NA,7660
CDEC,VIN,1994-06-05T07:00:00Z,NA,7846
CDEC,VIN,1994-06-06T07:00:00Z,NA,8256
CDEC,VIN,1994-06-07T07:00:00Z,NA,8223
CDEC,VIN,1994-06-08T07:00:00Z,NA,8291
CDEC,VIN,1994-06-09T07:00:00Z,NA,9096
CDEC,VIN,1994-06-10T07:00:00Z,NA,9490
CDEC,VIN,1994-06-11T07:00:00Z,NA,9455
CDEC,VIN,1994-06-12T07:00:00Z,NA,NA
CDEC,VIN,1994-06-13T07:00:00Z,NA,9217
CDEC,VIN,1994-06-14T07:00:00Z,NA,8864
CDEC,VIN,1994-06-15T07:00:00Z,NA,8921
CDEC,VIN,1994-06-16T07:00:00Z,NA,9387
CDEC,VIN,1994-06-17T07:00:00Z,NA,9723
CDEC,VIN,1994-06-18T07:00:00Z,NA,9705
CDEC,VIN,1994-06-19T07:00:00Z,NA,9703
CDEC,VIN,1994-06-20T07:00:00Z,NA,9719
CDEC,VIN,1994-06-21T07:00:00Z,NA,9791
CDEC,VIN,1994-06-22T07:00:00Z,NA,9853
CDEC,VIN,1994-06-23T07:00:00Z,NA,9920
CDEC,VIN,1994-06-24T07:00:00Z,NA,9979
CDEC,VIN,1994-06-25T07:00:00Z,NA,10045
CDEC,VIN,1994-06-26T07:00:00Z,NA,10002
CDEC,VIN,1994-06-27T07:00:00Z,NA,10066
CDEC,VIN,1994-06-28T07:00:00Z,NA,NA
CDEC,VIN,1994-06-29T07:00:00Z,NA,NA
CDEC,VIN,1994-06-30T07:00:00Z,NA,9957
CDEC,VIN,1994-07-01T07:00:00Z,NA,9978
CDEC,VIN,1994-07-02T07:00:00Z,NA,9938
CDEC,VIN,1994-07-03T07:00:00Z,NA,9984
CDEC,VIN,1994-07-04T07:00:00Z,NA,10050
CDEC,VIN,1994-07-05T07:00:00Z,NA,10181
CDEC,VIN,1994-07-06T07:00:00Z,NA,10118
CDEC,VIN,1994-07-07T07:00:00Z,NA,10208
CDEC,VIN,1994-07-08T07:00:00Z,NA,10781
CDEC,VIN,1994-07-09T07:00:00Z,NA,10914
CDEC,VIN,1994-07-10T07:00:00Z,NA,11271
CDEC,VIN,1994-07-11T07:00:00Z,NA,11647
CDEC,VIN,1994-07-12T07:00:00Z,NA,11657
CDEC,VIN,1994-07-13T07:00:00Z,NA,11749
CDEC,VIN,1994-07-14T07:00:00Z,NA,11698
CDEC,VIN,1994-07-15T07:00:00Z,NA,11679
CDEC,VIN,1994-07-16T07:00:00Z,NA,11710
CDEC,VIN,1994-07-17T07:00:00Z,NA,11764
CDEC,VIN,1994-07-18T07:00:00Z,NA,11850
CDEC,VIN,1994-07-19T07:00:00Z,NA,11810
CDEC,VIN,1994-07-20T07:00:00Z,NA,11841
CDEC,VIN,1994-07-21T07:00:00Z,NA,11735
CDEC,VIN,1994-07-22T07:00:00Z,NA,11551
CDEC,VIN,1994-07-23T07:00:00Z,NA,11538
CDEC,VIN,1994-07-24T07:00:00Z,NA,11515
CDEC,VIN,1994-07-25T07:00:00Z,NA,11493
CDEC,VIN,1994-07-26T07:00:00Z,NA,11363
CDEC,VIN,1994-07-27T07:00:00Z,NA,11010
CDEC,VIN,1994-07-28T07:00:00Z,NA,10993
CDEC,VIN,1994-07-29T07:00:00Z,NA,10848
CDEC,VIN,1994-07-30T07:00:00Z,NA,10488
CDEC,VIN,1994-07-31T07:00:00Z,NA,10520
CDEC,VIN,1994-08-01T07:00:00Z,NA,10555
CDEC,VIN,1994-08-02T07:00:00Z,NA,10332
CDEC,VIN,1994-08-03T07:00:00Z,NA,9879
CDEC,VIN,1994-08-04T07:00:00Z,NA,9805
CDEC,VIN,1994-08-05T07:00:00Z,NA,9800
CDEC,VIN,1994-08-06T07:00:00Z,NA,9687
CDEC,VIN,1994-08-07T07:00:00Z,NA,9347
CDEC,VIN,1994-08-08T07:00:00Z,NA,9371
CDEC,VIN,1994-08-09T07:00:00Z,NA,9576
CDEC,VIN,1994-08-10T07:00:00Z,NA,9864
CDEC,VIN,1994-08-11T07:00:00Z,NA,9832
CDEC,VIN,1994-08-12T07:00:00Z,NA,9324
CDEC,VIN,1994-08-13T07:00:00Z,NA,9351
CDEC,VIN,1994-08-14T07:00:00Z,NA,9387
CDEC,VIN,1994-08-15T07:00:00Z,NA,9506
CDEC,VIN,1994-08-16T07:00:00Z,NA,9498
CDEC,VIN,1994-08-17T07:00:00Z,NA,9525
CDEC,VIN,1994-08-18T07:00:00Z,NA,9888
CDEC,VIN,1994-08-19T07:00:00Z,NA,10920
CDEC,VIN,1994-08-20T07:00:00Z,NA,10785
CDEC,VIN,1994-08-21T07:00:00Z,NA,NA
CDEC,VIN,1994-08-22T07:00:00Z,NA,11028
CDEC,VIN,1994-08-23T07:00:00Z,NA,11160
CDEC,VIN,1994-08-24T07:00:00Z,NA,11200
CDEC,VIN,1994-08-25T07:00:00Z,NA,11113
CDEC,VIN,1994-08-26T07:00:00Z,NA,11017
CDEC,VIN,1994-08-27T07:00:00Z,NA,11242
CDEC,VIN,1994-08-28T07:00:00Z,NA,11346
CDEC,VIN,1994-08-29T07:00:00Z,NA,11393
CDEC,VIN,1994-08-30T07:00:00Z,NA,11476
CDEC,VIN,1994-08-31T07:00:00Z,NA,11626
CDEC,VIN,1994-09-01T07:00:00Z,NA,11930
CDEC,VIN,1994-09-02T07:00:00Z,NA,NA
CDEC,VIN,1994-09-03T07:00:00Z,NA,11882
CDEC,VIN,1994-09-04T07:00:00Z,NA,11070
CDEC,VIN,1994-09-05T07:00:00Z,NA,10925
CDEC,VIN,1994-09-06T07:00:00Z,NA,NA
CDEC,VIN,1994-09-07T07:00:00Z,NA,10338
CDEC,VIN,1994-09-08T07:00:00Z,NA,9735
CDEC,VIN,1994-09-09T07:00:00Z,NA,NA
CDEC,VIN,1994-09-10T07:00:00Z,NA,9742
CDEC,VIN,1994-09-11T07:00:00Z,NA,9728
CDEC,VIN,1994-09-12T07:00:00Z,NA,9558
CDEC,VIN,1994-09-13T07:00:00Z,NA,9522
CDEC,VIN,1994-09-14T07:00:00Z,NA,9372
CDEC,VIN,1994-09-15T07:00:00Z,NA,9761
CDEC,VIN,1994-09-16T07:00:00Z,NA,9115
CDEC,VIN,1994-09-17T07:00:00Z,NA,8645
CDEC,VIN,1994-09-18T07:00:00Z,NA,8463
CDEC,VIN,1994-09-19T07:00:00Z,NA,8062
CDEC,VIN,1994-09-20T07:00:00Z,NA,8051
CDEC,VIN,1994-09-21T07:00:00Z,NA,7985
CDEC,VIN,1994-09-22T07:00:00Z,NA,7910
CDEC,VIN,1994-09-23T07:00:00Z,NA,7947
CDEC,VIN,1994-09-24T07:00:00Z,NA,7718
CDEC,VIN,1994-09-25T07:00:00Z,NA,7364
CDEC,VIN,1994-09-26T07:00:00Z,NA,7389
CDEC,VIN,1994-09-27T07:00:00Z,NA,7399
CDEC,VIN,1994-09-28T07:00:00Z,NA,7362
CDEC,VIN,1994-09-29T07:00:00Z,NA,7144
CDEC,VIN,1994-09-30T07:00:00Z,NA,6710
CDEC,VIN,1994-10-01T07:00:00Z,NA,6553
CDEC,VIN,1994-10-02T07:00:00Z,NA,NA
CDEC,VIN,1994-10-03T07:00:00Z,NA,5948
CDEC,VIN,1994-10-04T07:00:00Z,NA,5937
CDEC,VIN,1994-10-05T07:00:00Z,NA,5881
CDEC,VIN,1994-10-06T07:00:00Z,NA,5684
CDEC,VIN,1994-10-07T07:00:00Z,NA,5559
CDEC,VIN,1994-10-08T07:00:00Z,NA,5365
CDEC,VIN,1994-10-09T07:00:00Z,NA,5173
CDEC,VIN,1994-10-10T07:00:00Z,NA,4950
CDEC,VIN,1994-10-11T07:00:00Z,NA,4610
CDEC,VIN,1994-10-12T07:00:00Z,NA,4450
CDEC,VIN,1994-10-13T07:00:00Z,NA,4313
CDEC,VIN,1994-10-14T07:00:00Z,NA,4360
CDEC,VIN,1994-10-15T07:00:00Z,NA,4641
CDEC,VIN,1994-10-16T07:00:00Z,NA,4678
CDEC,VIN,1994-10-17T07:00:00Z,NA,4728
CDEC,VIN,1994-10-18T07:00:00Z,NA,4712
CDEC,VIN,1994-10-19T07:00:00Z,NA,4706
CDEC,VIN,1994-10-20T07:00:00Z,NA,4736
CDEC,VIN,1994-10-21T07:00:00Z,NA,4723
CDEC,VIN,1994-10-22T07:00:00Z,NA,4769
CDEC,VIN,1994-10-23T07:00:00Z,NA,NA
CDEC,VIN,1994-10-24T07:00:00Z,NA,NA
CDEC,VIN,1994-10-25T07:00:00Z,NA,NA
CDEC,VIN,1994-10-26T07:00:00Z,NA,5075
CDEC,VIN,1994-10-27T07:00:00Z,NA,5075
CDEC,VIN,1994-10-28T07:00:00Z,NA,5075
CDEC,VIN,1994-10-29T07:00:00Z,NA,5075
CDEC,VIN,1994-10-30T07:00:00Z,NA,5075
CDEC,VIN,1994-10-31T08:00:00Z,NA,5075
CDEC,VIN,1994-11-01T08:00:00Z,NA,5075
CDEC,VIN,1994-11-02T08:00:00Z,NA,5075
CDEC,VIN,1994-11-03T08:00:00Z,NA,5075
CDEC,VIN,1994-11-04T08:00:00Z,NA,5075
CDEC,VIN,1994-11-05T08:00:00Z,NA,5075
CDEC,VIN,1994-11-06T08:00:00Z,NA,5075
CDEC,VIN,1994-11-07T08:00:00Z,NA,5075
CDEC,VIN,1994-11-08T08:00:00Z,NA,5082
CDEC,VIN,1994-11-09T08:00:00Z,NA,5333
CDEC,VIN,1994-11-10T08:00:00Z,NA,7006
CDEC,VIN,1994-11-11T08:00:00Z,NA,5727
CDEC,VIN,1994-11-12T08:00:00Z,NA,5255
CDEC,VIN,1994-11-13T08:00:00Z,NA,5132
CDEC,VIN,1994-11-14T08:00:00Z,NA,5084
CDEC,VIN,1994-11-15T08:00:00Z,NA,5116
CDEC,VIN,1994-11-16T08:00:00Z,NA,5340
CDEC,VIN,1994-11-17T08:00:00Z,NA,5229
CDEC,VIN,1994-11-18T08:00:00Z,NA,5117
CDEC,VIN,1994-11-19T08:00:00Z,NA,5066
CDEC,VIN,1994-11-20T08:00:00Z,NA,5052
CDEC,VIN,1994-11-21T08:00:00Z,NA,5024
CDEC,VIN,1994-11-22T08:00:00Z,NA,4988
CDEC,VIN,1994-11-23T08:00:00Z,NA,4999
CDEC,VIN,1994-11-24T08:00:00Z,NA,5050
CDEC,VIN,1994-11-25T08:00:00Z,NA,5216
CDEC,VIN,1994-11-26T08:00:00Z,NA,5580
CDEC,VIN,1994-11-27T08:00:00Z,NA,5351
CDEC,VIN,1994-11-28T08:00:00Z,NA,5186
CDEC,VIN,1994-11-29T08:00:00Z,NA,5349
CDEC,VIN,1994-11-30T08:00:00Z,NA,5277
CDEC,VIN,1994-12-01T08:00:00Z,NA,5117
CDEC,VIN,1994-12-02T08:00:00Z,NA,5139
CDEC,VIN,1994-12-03T08:00:00Z,NA,8625
CDEC,VIN,1994-12-04T08:00:00Z,NA,18166
CDEC,VIN,1994-12-05T08:00:00Z,NA,8262
CDEC,VIN,1994-12-06T08:00:00Z,NA,6497
CDEC,VIN,1994-12-07T08:00:00Z,NA,6122
CDEC,VIN,1994-12-08T08:00:00Z,NA,5664
CDEC,VIN,1994-12-09T08:00:00Z,NA,5470
CDEC,VIN,1994-12-10T08:00:00Z,NA,5338
CDEC,VIN,1994-12-11T08:00:00Z,NA,5299
CDEC,VIN,1994-12-12T08:00:00Z,NA,6728
CDEC,VIN,1994-12-13T08:00:00Z,NA,11766
CDEC,VIN,1994-12-14T08:00:00Z,NA,9193
CDEC,VIN,1994-12-15T08:00:00Z,NA,10777
CDEC,VIN,1994-12-16T08:00:00Z,NA,7763
CDEC,VIN,1994-12-17T08:00:00Z,NA,7829
CDEC,VIN,1994-12-18T08:00:00Z,NA,6713
CDEC,VIN,1994-12-19T08:00:00Z,NA,6861
CDEC,VIN,1994-12-20T08:00:00Z,NA,6312
CDEC,VIN,1994-12-21T08:00:00Z,NA,5999
CDEC,VIN,1994-12-22T08:00:00Z,NA,5790
CDEC,VIN,1994-12-23T08:00:00Z,NA,5655
CDEC,VIN,1994-12-24T08:00:00Z,NA,5887
CDEC,VIN,1994-12-25T08:00:00Z,NA,7044
CDEC,VIN,1994-12-26T08:00:00Z,NA,6196
CDEC,VIN,1994-12-27T08:00:00Z,NA,5873
CDEC,VIN,1994-12-28T08:00:00Z,NA,9593
CDEC,VIN,1994-12-29T08:00:00Z,NA,8228
CDEC,VIN,1994-12-30T08:00:00Z,NA,6663
CDEC,VIN,1994-12-31T08:00:00Z,NA,6138
CDEC,VIN,1995-01-01T08:00:00Z,NA,5876
CDEC,VIN,1995-01-02T08:00:00Z,NA,5720
CDEC,VIN,1995-01-03T08:00:00Z,NA,6340
CDEC,VIN,1995-01-04T08:00:00Z,NA,14324
CDEC,VIN,1995-01-05T08:00:00Z,NA,13812
CDEC,VIN,1995-01-06T08:00:00Z,NA,NA
CDEC,VIN,1995-01-07T08:00:00Z,NA,41563
CDEC,VIN,1995-01-08T08:00:00Z,NA,66242
CDEC,VIN,1995-01-09T08:00:00Z,NA,NA
CDEC,VIN,1995-01-10T08:00:00Z,NA,NA
CDEC,VIN,1995-01-11T08:00:00Z,NA,65706
CDEC,VIN,1995-01-12T08:00:00Z,NA,56190
CDEC,VIN,1995-01-13T08:00:00Z,NA,67434
CDEC,VIN,1995-01-14T08:00:00Z,NA,102621
CDEC,VIN,1995-01-15T08:00:00Z,NA,61175
CDEC,VIN,1995-01-16T08:00:00Z,NA,44553
CDEC,VIN,1995-01-17T08:00:00Z,NA,35258
CDEC,VIN,1995-01-18T08:00:00Z,NA,32185
CDEC,VIN,1995-01-19T08:00:00Z,NA,38114
CDEC,VIN,1995-01-20T08:00:00Z,NA,43574
CDEC,VIN,1995-01-21T08:00:00Z,NA,40919
CDEC,VIN,1995-01-22T08:00:00Z,NA,44273
CDEC,VIN,1995-01-23T08:00:00Z,NA,84198
CDEC,VIN,1995-01-24T08:00:00Z,NA,66557
CDEC,VIN,1995-01-25T08:00:00Z,NA,59904
CDEC,VIN,1995-01-26T08:00:00Z,NA,42602
CDEC,VIN,1995-01-27T08:00:00Z,NA,46375
CDEC,VIN,1995-01-28T08:00:00Z,NA,61088
CDEC,VIN,1995-01-29T08:00:00Z,NA,59255
CDEC,VIN,1995-01-30T08:00:00Z,NA,63122
CDEC,VIN,1995-01-31T08:00:00Z,NA,75372
CDEC,VIN,1995-02-01T08:00:00Z,NA,89887
CDEC,VIN,1995-02-02T08:00:00Z,NA,80412
CDEC,VIN,1995-02-03T08:00:00Z,NA,64635
CDEC,VIN,1995-02-04T08:00:00Z,NA,57915
CDEC,VIN,1995-02-05T08:00:00Z,NA,54055
CDEC,VIN,1995-02-06T08:00:00Z,NA,51182
CDEC,VIN,1995-02-07T08:00:00Z,NA,49412
CDEC,VIN,1995-02-08T08:00:00Z,NA,48119
CDEC,VIN,1995-02-09T08:00:00Z,NA,43356
CDEC,VIN,1995-02-10T08:00:00Z,NA,37231
CDEC,VIN,1995-02-11T08:00:00Z,NA,31979
CDEC,VIN,1995-02-12T08:00:00Z,NA,27616
CDEC,VIN,1995-02-13T08:00:00Z,NA,24486
CDEC,VIN,1995-02-14T08:00:00Z,NA,23436
CDEC,VIN,1995-02-15T08:00:00Z,NA,19732
CDEC,VIN,1995-02-16T08:00:00Z,NA,17173
CDEC,VIN,1995-02-17T08:00:00Z,NA,15586
CDEC,VIN,1995-02-18T08:00:00Z,NA,14008
CDEC,VIN,1995-02-19T08:00:00Z,NA,12935
CDEC,VIN,1995-02-20T08:00:00Z,NA,12184
CDEC,VIN,1995-02-21T08:00:00Z,NA,11932
CDEC,VIN,1995-02-22T08:00:00Z,NA,11786
CDEC,VIN,1995-02-23T08:00:00Z,NA,11522
CDEC,VIN,1995-02-24T08:00:00Z,NA,11406
CDEC,VIN,1995-02-25T08:00:00Z,NA,11180
CDEC,VIN,1995-02-26T08:00:00Z,NA,11040
CDEC,VIN,1995-02-27T08:00:00Z,NA,10937
CDEC,VIN,1995-02-28T08:00:00Z,NA,10891
CDEC,VIN,1995-03-01T08:00:00Z,NA,10728
CDEC,VIN,1995-03-02T08:00:00Z,NA,13800
CDEC,VIN,1995-03-03T08:00:00Z,NA,22829
CDEC,VIN,1995-03-04T08:00:00Z,NA,18275
CDEC,VIN,1995-03-05T08:00:00Z,NA,14027
CDEC,VIN,1995-03-06T08:00:00Z,NA,12674
CDEC,VIN,1995-03-07T08:00:00Z,NA,11737
CDEC,VIN,1995-03-08T08:00:00Z,NA,11518
CDEC,VIN,1995-03-09T08:00:00Z,NA,96429
CDEC,VIN,1995-03-10T08:00:00Z,NA,NA
CDEC,VIN,1995-03-11T08:00:00Z,NA,109217
CDEC,VIN,1995-03-12T08:00:00Z,NA,91497
CDEC,VIN,1995-03-13T08:00:00Z,NA,91060
CDEC,VIN,1995-03-14T08:00:00Z,NA,NA
CDEC,VIN,1995-03-15T08:00:00Z,NA,130154
CDEC,VIN,1995-03-16T08:00:00Z,NA,102494
CDEC,VIN,1995-03-17T08:00:00Z,NA,96946
CDEC,VIN,1995-03-18T08:00:00Z,NA,95292
CDEC,VIN,1995-03-19T08:00:00Z,NA,90297
CDEC,VIN,1995-03-20T08:00:00Z,NA,87819
CDEC,VIN,1995-03-21T08:00:00Z,NA,78638
CDEC,VIN,1995-03-22T08:00:00Z,NA,58023
CDEC,VIN,1995-03-23T08:00:00Z,NA,77863
CDEC,VIN,1995-03-24T08:00:00Z,NA,74772
CDEC,VIN,1995-03-25T08:00:00Z,NA,64317
CDEC,VIN,1995-03-26T08:00:00Z,NA,52920
CDEC,VIN,1995-03-27T08:00:00Z,NA,47076
CDEC,VIN,1995-03-28T08:00:00Z,NA,44741
CDEC,VIN,1995-03-29T08:00:00Z,NA,37903
CDEC,VIN,1995-03-30T08:00:00Z,NA,33856
CDEC,VIN,1995-03-31T08:00:00Z,NA,29247
CDEC,VIN,1995-04-01T08:00:00Z,NA,26295
CDEC,VIN,1995-04-02T08:00:00Z,NA,25376
CDEC,VIN,1995-04-03T07:00:00Z,NA,24179
CDEC,VIN,1995-04-04T07:00:00Z,NA,21849
CDEC,VIN,1995-04-05T07:00:00Z,NA,19878
CDEC,VIN,1995-04-06T07:00:00Z,NA,19777
CDEC,VIN,1995-04-07T07:00:00Z,NA,29472
CDEC,VIN,1995-04-08T07:00:00Z,NA,34176
CDEC,VIN,1995-04-09T07:00:00Z,NA,36774
CDEC,VIN,1995-04-10T07:00:00Z,NA,35711
CDEC,VIN,1995-04-11T07:00:00Z,NA,33717
CDEC,VIN,1995-04-12T07:00:00Z,NA,38383
CDEC,VIN,1995-04-13T07:00:00Z,NA,43482
CDEC,VIN,1995-04-14T07:00:00Z,NA,41837
CDEC,VIN,1995-04-15T07:00:00Z,NA,36585
CDEC,VIN,1995-04-16T07:00:00Z,NA,32155
CDEC,VIN,1995-04-17T07:00:00Z,NA,28506
CDEC,VIN,1995-04-18T07:00:00Z,NA,26794
CDEC,VIN,1995-04-19T07:00:00Z,NA,23572
CDEC,VIN,1995-04-20T07:00:00Z,NA,20974
CDEC,VIN,1995-04-21T07:00:00Z,NA,18402
CDEC,VIN,1995-04-22T07:00:00Z,NA,16313
CDEC,VIN,1995-04-23T07:00:00Z,NA,14835
CDEC,VIN,1995-04-24T07:00:00Z,NA,13468
CDEC,VIN,1995-04-25T07:00:00Z,NA,12859
CDEC,VIN,1995-04-26T07:00:00Z,NA,12638
CDEC,VIN,1995-04-27T07:00:00Z,NA,13421
CDEC,VIN,1995-04-28T07:00:00Z,NA,21302
CDEC,VIN,1995-04-29T07:00:00Z,NA,42618
CDEC,VIN,1995-04-30T07:00:00Z,NA,58628
CDEC,VIN,1995-05-01T07:00:00Z,NA,56737
CDEC,VIN,1995-05-02T07:00:00Z,NA,56594
CDEC,VIN,1995-05-03T07:00:00Z,NA,45171
CDEC,VIN,1995-05-04T07:00:00Z,NA,44011
CDEC,VIN,1995-05-05T07:00:00Z,NA,43281
CDEC,VIN,1995-05-06T07:00:00Z,NA,42205
CDEC,VIN,1995-05-07T07:00:00Z,NA,40909
CDEC,VIN,1995-05-08T07:00:00Z,NA,39722
CDEC,VIN,1995-05-09T07:00:00Z,NA,38023
CDEC,VIN,1995-05-10T07:00:00Z,NA,33631
CDEC,VIN,1995-05-11T07:00:00Z,NA,30170
CDEC,VIN,1995-05-12T07:00:00Z,NA,28362
CDEC,VIN,1995-05-13T07:00:00Z,NA,27102
CDEC,VIN,1995-05-14T07:00:00Z,NA,25212
CDEC,VIN,1995-05-15T07:00:00Z,NA,22463
CDEC,VIN,1995-05-16T07:00:00Z,NA,19480
CDEC,VIN,1995-05-17T07:00:00Z,NA,18213
CDEC,VIN,1995-05-18T07:00:00Z,NA,16743
CDEC,VIN,1995-05-19T07:00:00Z,NA,15301
CDEC,VIN,1995-05-20T07:00:00Z,NA,15877
CDEC,VIN,1995-05-21T07:00:00Z,NA,18318
CDEC,VIN,1995-05-22T07:00:00Z,NA,18083
CDEC,VIN,1995-05-23T07:00:00Z,NA,18482
CDEC,VIN,1995-05-24T07:00:00Z,NA,18585
CDEC,VIN,1995-05-25T07:00:00Z,NA,18736
CDEC,VIN,1995-05-26T07:00:00Z,NA,18411
CDEC,VIN,1995-05-27T07:00:00Z,NA,18266
CDEC,VIN,1995-05-28T07:00:00Z,NA,18378
CDEC,VIN,1995-05-29T07:00:00Z,NA,18608
CDEC,VIN,1995-05-30T07:00:00Z,NA,18418
CDEC,VIN,1995-05-31T07:00:00Z,NA,18923
CDEC,VIN,1995-06-01T07:00:00Z,NA,18304
CDEC,VIN,1995-06-02T07:00:00Z,NA,17197
CDEC,VIN,1995-06-03T07:00:00Z,NA,16359
CDEC,VIN,1995-06-04T07:00:00Z,NA,17128
CDEC,VIN,1995-06-05T07:00:00Z,NA,NA
CDEC,VIN,1995-06-06T07:00:00Z,NA,17471
CDEC,VIN,1995-06-07T07:00:00Z,NA,16921
CDEC,VIN,1995-06-08T07:00:00Z,NA,16486
CDEC,VIN,1995-06-09T07:00:00Z,NA,15782
CDEC,VIN,1995-06-10T07:00:00Z,NA,15847
CDEC,VIN,1995-06-11T07:00:00Z,NA,15859
CDEC,VIN,1995-06-12T07:00:00Z,NA,15790
CDEC,VIN,1995-06-13T07:00:00Z,NA,15876
CDEC,VIN,1995-06-14T07:00:00Z,NA,16297
CDEC,VIN,1995-06-15T07:00:00Z,NA,17615
CDEC,VIN,1995-06-16T07:00:00Z,NA,18191
CDEC,VIN,1995-06-17T07:00:00Z,NA,16464
CDEC,VIN,1995-06-18T07:00:00Z,NA,16326
CDEC,VIN,1995-06-19T07:00:00Z,NA,16103
CDEC,VIN,1995-06-20T07:00:00Z,NA,14748
CDEC,VIN,1995-06-21T07:00:00Z,NA,17001
CDEC,VIN,1995-06-22T07:00:00Z,NA,17323
CDEC,VIN,1995-06-23T07:00:00Z,NA,16723
CDEC,VIN,1995-06-24T07:00:00Z,NA,17476
CDEC,VIN,1995-06-25T07:00:00Z,NA,17650
CDEC,VIN,1995-06-26T07:00:00Z,NA,17462
CDEC,VIN,1995-06-27T07:00:00Z,NA,18106
CDEC,VIN,1995-06-28T07:00:00Z,NA,17809
CDEC,VIN,1995-06-29T07:00:00Z,NA,17286
CDEC,VIN,1995-06-30T07:00:00Z,NA,17681
CDEC,VIN,1995-07-01T07:00:00Z,NA,17545
CDEC,VIN,1995-07-02T07:00:00Z,NA,NA
CDEC,VIN,1995-07-03T07:00:00Z,NA,17577
CDEC,VIN,1995-07-04T07:00:00Z,NA,17685
CDEC,VIN,1995-07-05T07:00:00Z,NA,NA
CDEC,VIN,1995-07-06T07:00:00Z,NA,16405
CDEC,VIN,1995-07-07T07:00:00Z,NA,16003
CDEC,VIN,1995-07-08T07:00:00Z,NA,NA
CDEC,VIN,1995-07-09T07:00:00Z,NA,NA
CDEC,VIN,1995-07-10T07:00:00Z,NA,NA
CDEC,VIN,1995-07-11T07:00:00Z,NA,16434
CDEC,VIN,1995-07-12T07:00:00Z,NA,NA
CDEC,VIN,1995-07-13T07:00:00Z,NA,16118
CDEC,VIN,1995-07-14T07:00:00Z,NA,16251
CDEC,VIN,1995-07-15T07:00:00Z,NA,16363
CDEC,VIN,1995-07-16T07:00:00Z,NA,16566
CDEC,VIN,1995-07-17T07:00:00Z,NA,16368
