STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
BTC,D,41,M FLOW,20040324 0000,20040324 0000,11899, ,CFS
BTC,D,41,M FLOW,20040325 0000,20040325 0000,11493, ,CFS
BTC,D,41,M FLOW,20040326 0000,20040326 0000,11460, ,CFS
BTC,D,41,M FLOW,20040327 0000,20040327 0000,11383, ,CFS
BTC,D,41,M FLOW,20040328 0000,20040328 0000,10764, ,CFS
BTC,D,41,M FLOW,20040329 0000,20040329 0000,10459, ,CFS
BTC,D,41,M FLOW,20040330 0000,20040330 0000,9873, ,CFS
BTC,D,41,M FLOW,20040331 0000,20040331 0000,9821, ,CFS
BTC,D,41,M FLOW,20040401 0000,20040401 0000,9631, ,CFS
BTC,D,41,M FLOW,20040402 0000,20040402 0000,9370, ,CFS
BTC,D,41,M FLOW,20040403 0000,20040403 0000,9829, ,CFS
BTC,D,41,M FLOW,20040404 0000,20040404 0000,9986, ,CFS
BTC,D,41,M FLOW,20040405 0000,20040405 0000,9783, ,CFS
BTC,D,41,M FLOW,20040406 0000,20040406 0000,9775, ,CFS
BTC,D,41,M FLOW,20040407 0000,20040407 0000,9650, ,CFS
BTC,D,41,M FLOW,20040408 0000,20040408 0000,12715, ,CFS
BTC,D,41,M FLOW,20040409 0000,20040409 0000,14528, ,CFS
BTC,D,41,M FLOW,20040410 0000,20040410 0000,14960, ,CFS
BTC,D,41,M FLOW,20040411 0000,20040411 0000,14880, ,CFS
BTC,D,41,M FLOW,20040412 0000,20040412 0000,14783, ,CFS
BTC,D,41,M FLOW,20040413 0000,20040413 0000,13537, ,CFS
BTC,D,41,M FLOW,20040414 0000,20040414 0000,11849, ,CFS
BTC,D,41,M FLOW,20040415 0000,20040415 0000,11169, ,CFS
BTC,D,41,M FLOW,20040416 0000,20040416 0000,10777, ,CFS
BTC,D,41,M FLOW,20040417 0000,20040417 0000,9678, ,CFS
BTC,D,41,M FLOW,20040418 0000,20040418 0000,8633, ,CFS
BTC,D,41,M FLOW,20040419 0000,20040419 0000,7882, ,CFS
BTC,D,41,M FLOW,20040420 0000,20040420 0000,7399, ,CFS
BTC,D,41,M FLOW,20040421 0000,20040421 0000,7621, ,CFS
BTC,D,41,M FLOW,20040422 0000,20040422 0000,7600, ,CFS
BTC,D,41,M FLOW,20040423 0000,20040423 0000,7268, ,CFS
BTC,D,41,M FLOW,20040424 0000,20040424 0000,6750, ,CFS
BTC,D,41,M FLOW,20040425 0000,20040425 0000,6565, ,CFS
BTC,D,41,M FLOW,20040426 0000,20040426 0000,6651, ,CFS
BTC,D,41,M FLOW,20040427 0000,20040427 0000,7143, ,CFS
BTC,D,41,M FLOW,20040428 0000,20040428 0000,7415, ,CFS
BTC,D,41,M FLOW,20040429 0000,20040429 0000,7707, ,CFS
BTC,D,41,M FLOW,20040430 0000,20040430 0000,7846, ,CFS
BTC,D,41,M FLOW,20040501 0000,20040501 0000,7874, ,CFS
BTC,D,41,M FLOW,20040502 0000,20040502 0000,7987, ,CFS
BTC,D,41,M FLOW,20040503 0000,20040503 0000,8108, ,CFS
BTC,D,41,M FLOW,20040504 0000,20040504 0000,8270, ,CFS
BTC,D,41,M FLOW,20040505 0000,20040505 0000,8514, ,CFS
BTC,D,41,M FLOW,20040506 0000,20040506 0000,8948, ,CFS
BTC,D,41,M FLOW,20040507 0000,20040507 0000,8987, ,CFS
BTC,D,41,M FLOW,20040508 0000,20040508 0000,9533, ,CFS
BTC,D,41,M FLOW,20040509 0000,20040509 0000,9040, ,CFS
BTC,D,41,M FLOW,20040510 0000,20040510 0000,9230, ,CFS
BTC,D,41,M FLOW,20040511 0000,20040511 0000,9322, ,CFS
BTC,D,41,M FLOW,20040512 0000,20040512 0000,8921, ,CFS
BTC,D,41,M FLOW,20040513 0000,20040513 0000,8226, ,CFS
BTC,D,41,M FLOW,20040514 0000,20040514 0000,7834, ,CFS
BTC,D,41,M FLOW,20040515 0000,20040515 0000,7738, ,CFS
BTC,D,41,M FLOW,20040516 0000,20040516 0000,7714, ,CFS
BTC,D,41,M FLOW,20040517 0000,20040517 0000,7576, ,CFS
BTC,D,41,M FLOW,20040518 0000,20040518 0000,7642, ,CFS
BTC,D,41,M FLOW,20040519 0000,20040519 0000,7626, ,CFS
BTC,D,41,M FLOW,20040520 0000,20040520 0000,7426, ,CFS
BTC,D,41,M FLOW,20040521 0000,20040521 0000,7284, ,CFS
BTC,D,41,M FLOW,20040522 0000,20040522 0000,7154, ,CFS
BTC,D,41,M FLOW,20040523 0000,20040523 0000,7381, ,CFS
BTC,D,41,M FLOW,20040524 0000,20040524 0000,7508, ,CFS
BTC,D,41,M FLOW,20040525 0000,20040525 0000,7375, ,CFS
BTC,D,41,M FLOW,20040526 0000,20040526 0000,7533, ,CFS
BTC,D,41,M FLOW,20040527 0000,20040527 0000,7604, ,CFS
BTC,D,41,M FLOW,20040528 0000,20040528 0000,8232, ,CFS
BTC,D,41,M FLOW,20040529 0000,20040529 0000,8697, ,CFS
BTC,D,41,M FLOW,20040530 0000,20040530 0000,9126, ,CFS
BTC,D,41,M FLOW,20040531 0000,20040531 0000,9214, ,CFS
BTC,D,41,M FLOW,20040601 0000,20040601 0000,8998, ,CFS
BTC,D,41,M FLOW,20040602 0000,20040602 0000,8603, ,CFS
BTC,D,41,M FLOW,20040603 0000,20040603 0000,8349, ,CFS
BTC,D,41,M FLOW,20040604 0000,20040604 0000,8193, ,CFS
BTC,D,41,M FLOW,20040605 0000,20040605 0000,8056, ,CFS
BTC,D,41,M FLOW,20040606 0000,20040606 0000,9504, ,CFS
BTC,D,41,M FLOW,20040607 0000,20040607 0000,9934, ,CFS
BTC,D,41,M FLOW,20040608 0000,20040608 0000,10425, ,CFS
BTC,D,41,M FLOW,20040609 0000,20040609 0000,10435, ,CFS
BTC,D,41,M FLOW,20040610 0000,20040610 0000,10445, ,CFS
BTC,D,41,M FLOW,20040611 0000,20040611 0000,10343, ,CFS
BTC,D,41,M FLOW,20040612 0000,20040612 0000,10172, ,CFS
BTC,D,41,M FLOW,20040613 0000,20040613 0000,10243, ,CFS
BTC,D,41,M FLOW,20040614 0000,20040614 0000,9969, ,CFS
BTC,D,41,M FLOW,20040615 0000,20040615 0000,10004, ,CFS
BTC,D,41,M FLOW,20040616 0000,20040616 0000,9816, ,CFS
BTC,D,41,M FLOW,20040617 0000,20040617 0000,10373, ,CFS
BTC,D,41,M FLOW,20040618 0000,20040618 0000,10571, ,CFS
BTC,D,41,M FLOW,20040619 0000,20040619 0000,10364, ,CFS
BTC,D,41,M FLOW,20040620 0000,20040620 0000,10387, ,CFS
BTC,D,41,M FLOW,20040621 0000,20040621 0000,10361, ,CFS
BTC,D,41,M FLOW,20040622 0000,20040622 0000,10309, ,CFS
BTC,D,41,M FLOW,20040623 0000,20040623 0000,10406, ,CFS
BTC,D,41,M FLOW,20040624 0000,20040624 0000,10298, ,CFS
BTC,D,41,M FLOW,20040625 0000,20040625 0000,10858, ,CFS
BTC,D,41,M FLOW,20040626 0000,20040626 0000,10933, ,CFS
BTC,D,41,M FLOW,20040627 0000,20040627 0000,11116, ,CFS
BTC,D,41,M FLOW,20040628 0000,20040628 0000,11125, ,CFS
BTC,D,41,M FLOW,20040629 0000,20040629 0000,11168, ,CFS
BTC,D,41,M FLOW,20040630 0000,20040630 0000,11067, ,CFS
BTC,D,41,M FLOW,20040701 0000,20040701 0000,11028, ,CFS
BTC,D,41,M FLOW,20040702 0000,20040702 0000,11057, ,CFS
BTC,D,41,M FLOW,20040703 0000,20040703 0000,11051, ,CFS
BTC,D,41,M FLOW,20040704 0000,20040704 0000,10935, ,CFS
BTC,D,41,M FLOW,20040705 0000,20040705 0000,11063, ,CFS
BTC,D,41,M FLOW,20040706 0000,20040706 0000,11038, ,CFS
BTC,D,41,M FLOW,20040707 0000,20040707 0000,11012, ,CFS
BTC,D,41,M FLOW,20040708 0000,20040708 0000,10836, ,CFS
BTC,D,41,M FLOW,20040709 0000,20040709 0000,10855, ,CFS
BTC,D,41,M FLOW,20040710 0000,20040710 0000,10827, ,CFS
BTC,D,41,M FLOW,20040711 0000,20040711 0000,11118, ,CFS
BTC,D,41,M FLOW,20040712 0000,20040712 0000,11098, ,CFS
BTC,D,41,M FLOW,20040713 0000,20040713 0000,10963, ,CFS
BTC,D,41,M FLOW,20040714 0000,20040714 0000,10886, ,CFS
BTC,D,41,M FLOW,20040715 0000,20040715 0000,10832, ,CFS
BTC,D,41,M FLOW,20040716 0000,20040716 0000,10826, ,CFS
BTC,D,41,M FLOW,20040717 0000,20040717 0000,10890, ,CFS
BTC,D,41,M FLOW,20040718 0000,20040718 0000,10858, ,CFS
BTC,D,41,M FLOW,20040719 0000,20040719 0000,10904, ,CFS
BTC,D,41,M FLOW,20040720 0000,20040720 0000,10931, ,CFS
BTC,D,41,M FLOW,20040721 0000,20040721 0000,10887, ,CFS
BTC,D,41,M FLOW,20040722 0000,20040722 0000,11114, ,CFS
BTC,D,41,M FLOW,20040723 0000,20040723 0000,11711, ,CFS
BTC,D,41,M FLOW,20040724 0000,20040724 0000,11799, ,CFS
BTC,D,41,M FLOW,20040725 0000,20040725 0000,11676, ,CFS
BTC,D,41,M FLOW,20040726 0000,20040726 0000,11690, ,CFS
BTC,D,41,M FLOW,20040727 0000,20040727 0000,11710, ,CFS
BTC,D,41,M FLOW,20040728 0000,20040728 0000,11099, ,CFS
BTC,D,41,M FLOW,20040729 0000,20040729 0000,10965, ,CFS
BTC,D,41,M FLOW,20040730 0000,20040730 0000,10386, ,CFS
BTC,D,41,M FLOW,20040731 0000,20040731 0000,10188, ,CFS
BTC,D,41,M FLOW,20040801 0000,20040801 0000,10248, ,CFS
BTC,D,41,M FLOW,20040802 0000,20040802 0000,10511, ,CFS
BTC,D,41,M FLOW,20040803 0000,20040803 0000,10350, ,CFS
BTC,D,41,M FLOW,20040804 0000,20040804 0000,10135, ,CFS
BTC,D,41,M FLOW,20040805 0000,20040805 0000,9891, ,CFS
BTC,D,41,M FLOW,20040806 0000,20040806 0000,9848, ,CFS
BTC,D,41,M FLOW,20040807 0000,20040807 0000,9710, ,CFS
BTC,D,41,M FLOW,20040808 0000,20040808 0000,9301, ,CFS
BTC,D,41,M FLOW,20040809 0000,20040809 0000,9202, ,CFS
BTC,D,41,M FLOW,20040810 0000,20040810 0000,9070, ,CFS
BTC,D,41,M FLOW,20040811 0000,20040811 0000,9072, ,CFS
BTC,D,41,M FLOW,20040812 0000,20040812 0000,8846, ,CFS
BTC,D,41,M FLOW,20040813 0000,20040813 0000,8358, ,CFS
BTC,D,41,M FLOW,20040814 0000,20040814 0000,7945, ,CFS
BTC,D,41,M FLOW,20040815 0000,20040815 0000,7729, ,CFS
BTC,D,41,M FLOW,20040816 0000,20040816 0000,7611, ,CFS
BTC,D,41,M FLOW,20040817 0000,20040817 0000,7615, ,CFS
BTC,D,41,M FLOW,20040818 0000,20040818 0000,7645, ,CFS
BTC,D,41,M FLOW,20040819 0000,20040819 0000,7463, ,CFS
BTC,D,41,M FLOW,20040820 0000,20040820 0000,7184, ,CFS
BTC,D,41,M FLOW,20040821 0000,20040821 0000,7059, ,CFS
BTC,D,41,M FLOW,20040822 0000,20040822 0000,7370, ,CFS
BTC,D,41,M FLOW,20040823 0000,20040823 0000,7519, ,CFS
BTC,D,41,M FLOW,20040824 0000,20040824 0000,7461, ,CFS
BTC,D,41,M FLOW,20040825 0000,20040825 0000,7452, ,CFS
BTC,D,41,M FLOW,20040826 0000,20040826 0000,7443, ,CFS
BTC,D,41,M FLOW,20040827 0000,20040827 0000,8027, ,CFS
BTC,D,41,M FLOW,20040828 0000,20040828 0000,8125, ,CFS
BTC,D,41,M FLOW,20040829 0000,20040829 0000,8061, ,CFS
BTC,D,41,M FLOW,20040830 0000,20040830 0000,7950, ,CFS
BTC,D,41,M FLOW,20040831 0000,20040831 0000,7976, ,CFS
BTC,D,41,M FLOW,20040901 0000,20040901 0000,7645, ,CFS
BTC,D,41,M FLOW,20040902 0000,20040902 0000,7339, ,CFS
BTC,D,41,M FLOW,20040903 0000,20040903 0000,7257, ,CFS
BTC,D,41,M FLOW,20040904 0000,20040904 0000,7593, ,CFS
BTC,D,41,M FLOW,20040905 0000,20040905 0000,7785, ,CFS
BTC,D,41,M FLOW,20040906 0000,20040906 0000,7893, ,CFS
BTC,D,41,M FLOW,20040907 0000,20040907 0000,7977, ,CFS
BTC,D,41,M FLOW,20040908 0000,20040908 0000,7855, ,CFS
BTC,D,41,M FLOW,20040909 0000,20040909 0000,7870, ,CFS
BTC,D,41,M FLOW,20040910 0000,20040910 0000,8528, ,CFS
BTC,D,41,M FLOW,20040911 0000,20040911 0000,8398, ,CFS
BTC,D,41,M FLOW,20040912 0000,20040912 0000,8323, ,CFS
BTC,D,41,M FLOW,20040913 0000,20040913 0000,8420, ,CFS
BTC,D,41,M FLOW,20040914 0000,20040914 0000,8279, ,CFS
BTC,D,41,M FLOW,20040915 0000,20040915 0000,8148, ,CFS
BTC,D,41,M FLOW,20040916 0000,20040916 0000,8244, ,CFS
BTC,D,41,M FLOW,20040917 0000,20040917 0000,8281, ,CFS
BTC,D,41,M FLOW,20040918 0000,20040918 0000,8275, ,CFS
BTC,D,41,M FLOW,20040919 0000,20040919 0000,8365, ,CFS
BTC,D,41,M FLOW,20040920 0000,20040920 0000,8566, ,CFS
BTC,D,41,M FLOW,20040921 0000,20040921 0000,8469, ,CFS
BTC,D,41,M FLOW,20040922 0000,20040922 0000,8210, ,CFS
BTC,D,41,M FLOW,20040923 0000,20040923 0000,8007, ,CFS
BTC,D,41,M FLOW,20040924 0000,20040924 0000,7919, ,CFS
BTC,D,41,M FLOW,20040925 0000,20040925 0000,7786, ,CFS
BTC,D,41,M FLOW,20040926 0000,20040926 0000,7622, ,CFS
BTC,D,41,M FLOW,20040927 0000,20040927 0000,7626, ,CFS
BTC,D,41,M FLOW,20040928 0000,20040928 0000,7537, ,CFS
BTC,D,41,M FLOW,20040929 0000,20040929 0000,7298, ,CFS
BTC,D,41,M FLOW,20040930 0000,20040930 0000,7116, ,CFS
BTC,D,41,M FLOW,20041001 0000,20041001 0000,7171, ,CFS
BTC,D,41,M FLOW,20041002 0000,20041002 0000,6859, ,CFS
BTC,D,41,M FLOW,20041003 0000,20041003 0000,6660, ,CFS
BTC,D,41,M FLOW,20041004 0000,20041004 0000,6676, ,CFS
BTC,D,41,M FLOW,20041005 0000,20041005 0000,6641, ,CFS
BTC,D,41,M FLOW,20041006 0000,20041006 0000,6515, ,CFS
BTC,D,41,M FLOW,20041007 0000,20041007 0000,6447, ,CFS
BTC,D,41,M FLOW,20041008 0000,20041008 0000,6423, ,CFS
BTC,D,41,M FLOW,20041009 0000,20041009 0000,6287, ,CFS
BTC,D,41,M FLOW,20041010 0000,20041010 0000,6352, ,CFS
BTC,D,41,M FLOW,20041011 0000,20041011 0000,6459, ,CFS
BTC,D,41,M FLOW,20041012 0000,20041012 0000,6484, ,CFS
BTC,D,41,M FLOW,20041013 0000,20041013 0000,6447, ,CFS
BTC,D,41,M FLOW,20041014 0000,20041014 0000,6458, ,CFS
BTC,D,41,M FLOW,20041015 0000,20041015 0000,---, ,CFS
BTC,D,41,M FLOW,20041016 0000,20041016 0000,---, ,CFS
BTC,D,41,M FLOW,20041017 0000,20041017 0000,---, ,CFS
BTC,D,41,M FLOW,20041018 0000,20041018 0000,---, ,CFS
BTC,D,41,M FLOW,20041019 0000,20041019 0000,7192, ,CFS
BTC,D,41,M FLOW,20041020 0000,20041020 0000,7925, ,CFS
BTC,D,41,M FLOW,20041021 0000,20041021 0000,8300, ,CFS
BTC,D,41,M FLOW,20041022 0000,20041022 0000,7281, ,CFS
BTC,D,41,M FLOW,20041023 0000,20041023 0000,6793, ,CFS
BTC,D,41,M FLOW,20041024 0000,20041024 0000,6911, ,CFS
BTC,D,41,M FLOW,20041025 0000,20041025 0000,7129, ,CFS
BTC,D,41,M FLOW,20041026 0000,20041026 0000,7267, ,CFS
BTC,D,41,M FLOW,20041027 0000,20041027 0000,10831, ,CFS
BTC,D,41,M FLOW,20041028 0000,20041028 0000,9113, ,CFS
BTC,D,41,M FLOW,20041029 0000,20041029 0000,7252, ,CFS
BTC,D,41,M FLOW,20041030 0000,20041030 0000,6768, ,CFS
BTC,D,41,M FLOW,20041031 0000,20041031 0000,6438, ,CFS
BTC,D,41,M FLOW,20041101 0000,20041101 0000,6321, ,CFS
BTC,D,41,M FLOW,20041102 0000,20041102 0000,6260, ,CFS
BTC,D,41,M FLOW,20041103 0000,20041103 0000,6253, ,CFS
BTC,D,41,M FLOW,20041104 0000,20041104 0000,6212, ,CFS
BTC,D,41,M FLOW,20041105 0000,20041105 0000,6294, ,CFS
BTC,D,41,M FLOW,20041106 0000,20041106 0000,6049, ,CFS
BTC,D,41,M FLOW,20041107 0000,20041107 0000,5804, ,CFS
BTC,D,41,M FLOW,20041108 0000,20041108 0000,5706, ,CFS
BTC,D,41,M FLOW,20041109 0000,20041109 0000,5680, ,CFS
BTC,D,41,M FLOW,20041110 0000,20041110 0000,5746, ,CFS
BTC,D,41,M FLOW,20041111 0000,20041111 0000,5743, ,CFS
BTC,D,41,M FLOW,20041112 0000,20041112 0000,5682, ,CFS
BTC,D,41,M FLOW,20041113 0000,20041113 0000,5565, ,CFS
BTC,D,41,M FLOW,20041114 0000,20041114 0000,5448, ,CFS
BTC,D,41,M FLOW,20041115 0000,20041115 0000,5231, ,CFS
BTC,D,41,M FLOW,20041116 0000,20041116 0000,5040, ,CFS
BTC,D,41,M FLOW,20041117 0000,20041117 0000,4882, ,CFS
BTC,D,41,M FLOW,20041118 0000,20041118 0000,4759, ,CFS
BTC,D,41,M FLOW,20041119 0000,20041119 0000,4677, ,CFS
BTC,D,41,M FLOW,20041120 0000,20041120 0000,4661, ,CFS
BTC,D,41,M FLOW,20041121 0000,20041121 0000,4570, ,CFS
BTC,D,41,M FLOW,20041122 0000,20041122 0000,4519, ,CFS
BTC,D,41,M FLOW,20041123 0000,20041123 0000,4506, ,CFS
BTC,D,41,M FLOW,20041124 0000,20041124 0000,4533, ,CFS
BTC,D,41,M FLOW,20041125 0000,20041125 0000,4495, ,CFS
BTC,D,41,M FLOW,20041126 0000,20041126 0000,4544, ,CFS
BTC,D,41,M FLOW,20041127 0000,20041127 0000,4702, ,CFS
BTC,D,41,M FLOW,20041128 0000,20041128 0000,4987, ,CFS
BTC,D,41,M FLOW,20041129 0000,20041129 0000,5088, ,CFS
BTC,D,41,M FLOW,20041130 0000,20041130 0000,4978, ,CFS
BTC,D,41,M FLOW,20041201 0000,20041201 0000,4914, ,CFS
BTC,D,41,M FLOW,20041202 0000,20041202 0000,4862, ,CFS
BTC,D,41,M FLOW,20041203 0000,20041203 0000,4842, ,CFS
BTC,D,41,M FLOW,20041204 0000,20041204 0000,4696, ,CFS
BTC,D,41,M FLOW,20041205 0000,20041205 0000,4664, ,CFS
BTC,D,41,M FLOW,20041206 0000,20041206 0000,4610, ,CFS
BTC,D,41,M FLOW,20041207 0000,20041207 0000,5225, ,CFS
BTC,D,41,M FLOW,20041208 0000,20041208 0000,8744, ,CFS
BTC,D,41,M FLOW,20041209 0000,20041209 0000,21990, ,CFS
BTC,D,41,M FLOW,20041210 0000,20041210 0000,12620, ,CFS
BTC,D,41,M FLOW,20041211 0000,20041211 0000,8829, ,CFS
BTC,D,41,M FLOW,20041212 0000,20041212 0000,7611, ,CFS
BTC,D,41,M FLOW,20041213 0000,20041213 0000,6985, ,CFS
BTC,D,41,M FLOW,20041214 0000,20041214 0000,6584, ,CFS
BTC,D,41,M FLOW,20041215 0000,20041215 0000,6317, ,CFS
BTC,D,41,M FLOW,20041216 0000,20041216 0000,6161, ,CFS
BTC,D,41,M FLOW,20041217 0000,20041217 0000,5924, ,CFS
BTC,D,41,M FLOW,20041218 0000,20041218 0000,5658, ,CFS
BTC,D,41,M FLOW,20041219 0000,20041219 0000,5452, ,CFS
BTC,D,41,M FLOW,20041220 0000,20041220 0000,5341, ,CFS
BTC,D,41,M FLOW,20041221 0000,20041221 0000,5247, ,CFS
BTC,D,41,M FLOW,20041222 0000,20041222 0000,5142, ,CFS
BTC,D,41,M FLOW,20041223 0000,20041223 0000,5112, ,CFS
BTC,D,41,M FLOW,20041224 0000,20041224 0000,5072, ,CFS
BTC,D,41,M FLOW,20041225 0000,20041225 0000,5171, ,CFS
BTC,D,41,M FLOW,20041226 0000,20041226 0000,5420, ,CFS
BTC,D,41,M FLOW,20041227 0000,20041227 0000,10727, ,CFS
BTC,D,41,M FLOW,20041228 0000,20041228 0000,61059, ,CFS
BTC,D,41,M FLOW,20041229 0000,20041229 0000,62077, ,CFS
BTC,D,41,M FLOW,20041230 0000,20041230 0000,38330, ,CFS
BTC,D,41,M FLOW,20041231 0000,20041231 0000,33909, ,CFS
BTC,D,41,M FLOW,20050101 0000,20050101 0000,22621, ,CFS
BTC,D,41,M FLOW,20050102 0000,20050102 0000,18811, ,CFS
BTC,D,41,M FLOW,20050103 0000,20050103 0000,21249, ,CFS
BTC,D,41,M FLOW,20050104 0000,20050104 0000,19930, ,CFS
BTC,D,41,M FLOW,20050105 0000,20050105 0000,13855, ,CFS
BTC,D,41,M FLOW,20050106 0000,20050106 0000,11262, ,CFS
BTC,D,41,M FLOW,20050107 0000,20050107 0000,10590, ,CFS
BTC,D,41,M FLOW,20050108 0000,20050108 0000,22738, ,CFS
BTC,D,41,M FLOW,20050109 0000,20050109 0000,17997, ,CFS
BTC,D,41,M FLOW,20050110 0000,20050110 0000,14071, ,CFS
BTC,D,41,M FLOW,20050111 0000,20050111 0000,19097, ,CFS
BTC,D,41,M FLOW,20050112 0000,20050112 0000,26534, ,CFS
BTC,D,41,M FLOW,20050113 0000,20050113 0000,15996, ,CFS
BTC,D,41,M FLOW,20050114 0000,20050114 0000,12823, ,CFS
BTC,D,41,M FLOW,20050115 0000,20050115 0000,11140, ,CFS
BTC,D,41,M FLOW,20050116 0000,20050116 0000,10162, ,CFS
BTC,D,41,M FLOW,20050117 0000,20050117 0000,9823, ,CFS
BTC,D,41,M FLOW,20050118 0000,20050118 0000,9711, ,CFS
BTC,D,41,M FLOW,20050119 0000,20050119 0000,9452, ,CFS
BTC,D,41,M FLOW,20050120 0000,20050120 0000,9587, ,CFS
BTC,D,41,M FLOW,20050121 0000,20050121 0000,9612, ,CFS
BTC,D,41,M FLOW,20050122 0000,20050122 0000,9399, ,CFS
BTC,D,41,M FLOW,20050123 0000,20050123 0000,9123, ,CFS
BTC,D,41,M FLOW,20050124 0000,20050124 0000,8875, ,CFS
BTC,D,41,M FLOW,20050125 0000,20050125 0000,8744, ,CFS
BTC,D,41,M FLOW,20050126 0000,20050126 0000,8915, ,CFS
BTC,D,41,M FLOW,20050127 0000,20050127 0000,25162, ,CFS
BTC,D,41,M FLOW,20050128 0000,20050128 0000,23620, ,CFS
BTC,D,41,M FLOW,20050129 0000,20050129 0000,23731, ,CFS
BTC,D,41,M FLOW,20050130 0000,20050130 0000,17088, ,CFS
BTC,D,41,M FLOW,20050131 0000,20050131 0000,14095, ,CFS
BTC,D,41,M FLOW,20050201 0000,20050201 0000,12538, ,CFS
BTC,D,41,M FLOW,20050202 0000,20050202 0000,11732, ,CFS
BTC,D,41,M FLOW,20050203 0000,20050203 0000,10869, ,CFS
BTC,D,41,M FLOW,20050204 0000,20050204 0000,10035, ,CFS
BTC,D,41,M FLOW,20050205 0000,20050205 0000,9472, ,CFS
BTC,D,41,M FLOW,20050206 0000,20050206 0000,9183, ,CFS
BTC,D,41,M FLOW,20050207 0000,20050207 0000,8934, ,CFS
BTC,D,41,M FLOW,20050208 0000,20050208 0000,8691, ,CFS
BTC,D,41,M FLOW,20050209 0000,20050209 0000,8489, ,CFS
BTC,D,41,M FLOW,20050210 0000,20050210 0000,8035, ,CFS
BTC,D,41,M FLOW,20050211 0000,20050211 0000,7708, ,CFS
BTC,D,41,M FLOW,20050212 0000,20050212 0000,7530, ,CFS
BTC,D,41,M FLOW,20050213 0000,20050213 0000,7379, ,CFS
BTC,D,41,M FLOW,20050214 0000,20050214 0000,7850, ,CFS
BTC,D,41,M FLOW,20050215 0000,20050215 0000,10076, ,CFS
BTC,D,41,M FLOW,20050216 0000,20050216 0000,9092, ,CFS
BTC,D,41,M FLOW,20050217 0000,20050217 0000,8683, ,CFS
BTC,D,41,M FLOW,20050218 0000,20050218 0000,8784, ,CFS
BTC,D,41,M FLOW,20050219 0000,20050219 0000,8871, ,CFS
BTC,D,41,M FLOW,20050220 0000,20050220 0000,11249, ,CFS
BTC,D,41,M FLOW,20050221 0000,20050221 0000,16531, ,CFS
BTC,D,41,M FLOW,20050222 0000,20050222 0000,13862, ,CFS
BTC,D,41,M FLOW,20050223 0000,20050223 0000,14549, ,CFS
BTC,D,41,M FLOW,20050224 0000,20050224 0000,15787, ,CFS
BTC,D,41,M FLOW,20050225 0000,20050225 0000,14998, ,CFS
BTC,D,41,M FLOW,20050226 0000,20050226 0000,12760, ,CFS
BTC,D,41,M FLOW,20050227 0000,20050227 0000,12183, ,CFS
BTC,D,41,M FLOW,20050228 0000,20050228 0000,15906, ,CFS
BTC,D,41,M FLOW,20050301 0000,20050301 0000,17413, ,CFS
BTC,D,41,M FLOW,20050302 0000,20050302 0000,14008, ,CFS
BTC,D,41,M FLOW,20050303 0000,20050303 0000,15788, ,CFS
BTC,D,41,M FLOW,20050304 0000,20050304 0000,13081, ,CFS
BTC,D,41,M FLOW,20050305 0000,20050305 0000,11808, ,CFS
BTC,D,41,M FLOW,20050306 0000,20050306 0000,10999, ,CFS
BTC,D,41,M FLOW,20050307 0000,20050307 0000,---, ,CFS
BTC,D,41,M FLOW,20050308 0000,20050308 0000,---, ,CFS
BTC,D,41,M FLOW,20050309 0000,20050309 0000,---, ,CFS
BTC,D,41,M FLOW,20050310 0000,20050310 0000,---, ,CFS
BTC,D,41,M FLOW,20050311 0000,20050311 0000,8991, ,CFS
BTC,D,41,M FLOW,20050312 0000,20050312 0000,8715, ,CFS
BTC,D,41,M FLOW,20050313 0000,20050313 0000,8556, ,CFS
BTC,D,41,M FLOW,20050314 0000,20050314 0000,8339, ,CFS
BTC,D,41,M FLOW,20050315 0000,20050315 0000,8046, ,CFS
BTC,D,41,M FLOW,20050316 0000,20050316 0000,7794, ,CFS
BTC,D,41,M FLOW,20050317 0000,20050317 0000,7580, ,CFS
BTC,D,41,M FLOW,20050318 0000,20050318 0000,7428, ,CFS
BTC,D,41,M FLOW,20050319 0000,20050319 0000,7483, ,CFS
BTC,D,41,M FLOW,20050320 0000,20050320 0000,8592, ,CFS
BTC,D,41,M FLOW,20050321 0000,20050321 0000,10014, ,CFS
BTC,D,41,M FLOW,20050322 0000,20050322 0000,14164, ,CFS
BTC,D,41,M FLOW,20050323 0000,20050323 0000,39261, ,CFS
BTC,D,41,M FLOW,20050324 0000,20050324 0000,39214, ,CFS
BTC,D,41,M FLOW,20050325 0000,20050325 0000,24492, ,CFS
BTC,D,41,M FLOW,20050326 0000,20050326 0000,17039, ,CFS
BTC,D,41,M FLOW,20050327 0000,20050327 0000,13506, ,CFS
BTC,D,41,M FLOW,20050328 0000,20050328 0000,14725, ,CFS
BTC,D,41,M FLOW,20050329 0000,20050329 0000,18358, ,CFS
BTC,D,41,M FLOW,20050330 0000,20050330 0000,15107, ,CFS
BTC,D,41,M FLOW,20050331 0000,20050331 0000,13211, ,CFS
BTC,D,41,M FLOW,20050401 0000,20050401 0000,12302, ,CFS
BTC,D,41,M FLOW,20050402 0000,20050402 0000,11640, ,CFS
BTC,D,41,M FLOW,20050403 0000,20050403 0000,11150, ,CFS
